SALARY,STOCKOPT,GVKEY,YEAR,BECAMECEO,LEFTOFC,TITLE,EXEC_LNAME,EXEC_FNAME,GENDER,TICKER,CONAME,PRICEC,STATE
738.077,,1209,1996,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,69.125,PA
305.268,,1209,1996,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,69.125,PA
777.443,,1209,1997,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,82.25,PA
351.346,,1209,1997,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,82.25,PA
827.596,,1209,1998,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,40.0,PA
400.962,,1209,1998,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,40.0,PA
902.885,,1209,1999,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,33.5625,PA
600.769,,1209,1999,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,33.5625,PA
1003.462,,1209,2000,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,41.0,PA
702.308,,1209,2000,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,41.0,PA
169.231,,1209,2001,1/5/1992,30/11/2000,chairman & CEO,Wagner,Harold,MALE,APD,AIR PRODUCTS & CHEMICALS INC,46.91,PA
900.0,,1209,2001,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,46.91,PA
990.0,,1209,2002,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,42.75,PA
257.308,,1209,2002,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,42.75,PA
1000.0,,1209,2003,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,52.83,PA
294.962,,1209,2003,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,52.83,PA
1000.0,,1209,2004,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,57.97,PA
380.0,,1209,2004,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,57.97,PA
1000.0,,1209,2005,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,59.19,PA
435.0,,1209,2005,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,59.19,PA
1115.0,,1209,2006,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,70.28,PA
460.0,,1209,2006,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,70.28,PA
1170.0,,1209,2007,1/12/2000,1/10/2007,chairman & CEO,"Jones, III",John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,98.63,PA
700.0,,1209,2007,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,98.63,PA
1000.0,129.365,1209,2008,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,50.27,PA
1200.0,-33.09,1209,2009,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,81.06,PA
1200.0,45.757,1209,2010,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,90.95,PA
1200.0,-20.008,1209,2011,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,85.19,PA
1200.0,-11.595,1209,2012,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,84.02,PA
1200.0,-16.611,1209,2013,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,111.78,PA
904.615,21.485,1209,2014,1/1/2008,1/7/2014,"Chairman, Chief Executive Officer, President and Chairman of Executive Committee",McGlade,John,MALE,APD,AIR PRODUCTS & CHEMICALS INC,144.23,PA
295.385,,1209,2014,1/7/2014,,"Chairman, President & CEO",Ghasemi,Seifollah,MALE,APD,AIR PRODUCTS & CHEMICALS INC,144.23,PA
1200.0,27.169,1209,2015,1/7/2014,,"Chairman, President & CEO",Ghasemi,Seifollah,MALE,APD,AIR PRODUCTS & CHEMICALS INC,130.11,PA
1200.0,-10.976,1209,2016,1/7/2014,,"Chairman, President & CEO",Ghasemi,Seifollah,MALE,APD,AIR PRODUCTS & CHEMICALS INC,143.82,PA
1200.0,21.012,1209,2017,1/7/2014,,"Chairman, President & CEO",Ghasemi,Seifollah,MALE,APD,AIR PRODUCTS & CHEMICALS INC,164.08,PA
1309.615,-0.131,1209,2018,1/7/2014,,"Chairman, President & CEO",Ghasemi,Seifollah,MALE,APD,AIR PRODUCTS & CHEMICALS INC,160.05,PA
1016.667,,1300,1992,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,60.5,NC
1100.0,,1300,1993,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,79.0,NC
1625.0,,1300,1994,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,34.0,NC
2000.0,,1300,1995,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,47.5,NC
2000.0,,1300,1996,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,67.0,NC
2000.0,,1300,1997,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,38.812,NC
232.285,,1300,1997,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,38.812,NC
2000.0,,1300,1998,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,44.3125,NC
267.917,,1300,1998,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,44.3125,NC
2000.0,,1300,1999,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,57.6875,NC
1087.817,,1300,1999,1/12/1999,3/7/2001,chairman & CEO,Bonsignore,Michael,MALE,HON,HONEYWELL INTERNATIONAL INC,57.6875,NC
370.833,,1300,1999,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,57.6875,NC
500.0,,1300,2000,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,47.3125,NC
1500.0,,1300,2000,1/12/1999,3/7/2001,chairman & CEO,Bonsignore,Michael,MALE,HON,HONEYWELL INTERNATIONAL INC,47.3125,NC
550.0,,1300,2000,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,47.3125,NC
992.308,,1300,2001,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,33.82,NC
761.538,,1300,2001,1/12/1999,3/7/2001,chairman & CEO,Bonsignore,Michael,MALE,HON,HONEYWELL INTERNATIONAL INC,33.82,NC
575.529,,1300,2001,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,33.82,NC
1007.692,,1300,2002,3/7/2001,1/2/2002,chairman & CEO,Bossidy,Lawrence,MALE,HON,HONEYWELL INTERNATIONAL INC,24.0,NC
590.0,,1300,2002,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,24.0,NC
1292.308,,1300,2002,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,24.0,NC
616.466,,1300,2003,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,33.43,NC
1500.0,,1300,2003,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,33.43,NC
643.852,,1300,2004,1/2/2002,10/2/2005,president & CEO-aerospace,Johnson,Robert,MALE,HON,HONEYWELL INTERNATIONAL INC,35.41,NC
1500.0,,1300,2004,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,35.41,NC
1500.0,,1300,2005,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,37.25,NC
1610.192,,1300,2006,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,45.24,NC
1618.269,-7.119,1300,2007,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,61.57,NC
1825.962,32.498,1300,2008,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,32.83,NC
1800.0,-57.109,1300,2009,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,39.2,NC
1800.0,52.414,1300,2010,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,53.16,NC
1800.0,87.768,1300,2011,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,54.35,NC
1800.0,-12.144,1300,2012,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,63.47,NC
1800.0,-21.878,1300,2013,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,91.37,NC
1865.769,12.201,1300,2014,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,99.92,NC
1890.0,18.479,1300,2015,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,103.57,NC
1890.0,-38.421,1300,2016,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,115.85,NC
1120.383,,1300,2016,31/03/2017,,Chairman of the Board & CEO,Adamczyk,Darius,MALE,HON,HONEYWELL INTERNATIONAL INC,115.85,NC
900.962,-1.439,1300,2017,1/6/2002,31/03/2017,Executive Chairman and Chief Executive Officer,Cote,David,MALE,HON,HONEYWELL INTERNATIONAL INC,153.36,NC
1414.615,95.95,1300,2017,31/03/2017,,Chairman of the Board & CEO,Adamczyk,Darius,MALE,HON,HONEYWELL INTERNATIONAL INC,153.36,NC
1571.154,-4.229,1300,2018,31/03/2017,,Chairman of the Board & CEO,Adamczyk,Darius,MALE,HON,HONEYWELL INTERNATIONAL INC,132.12,NC
300.0,,1380,1992,1/1/1965,3/5/1995,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,46.0,NY
735.0,,1380,1992,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,46.0,NY
300.0,,1380,1993,1/1/1965,3/5/1995,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,45.125,NY
735.0,,1380,1993,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,45.125,NY
300.0,,1380,1994,1/1/1965,3/5/1995,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,45.625,NY
735.0,,1380,1994,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,45.625,NY
300.0,,1380,1995,1/1/1965,3/5/1995,chmn. & CEO,Hess,Leon,MALE,HES,HESS CORP,53.0,NY
900.0,,1380,1995,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,53.0,NY
1000.0,,1380,1996,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,57.875,NY
1000.0,,1380,1997,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,54.875,NY
1000.0,,1380,1998,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,49.75,NY
1000.0,,1380,1999,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,56.75,NY
1000.0,,1380,2000,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,73.0625,NY
1000.0,,1380,2001,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,62.5,NY
1000.0,,1380,2002,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,55.05,NY
1000.0,,1380,2003,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,53.17,NY
1000.0,,1380,2004,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,82.38,NY
1100.0,,1380,2005,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,126.82,NY
1250.0,,1380,2006,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,49.57,NY
1350.0,7.78,1380,2007,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,100.86,NY
1500.0,48.463,1380,2008,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,53.64,NY
1500.0,-28.038,1380,2009,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,60.5,NY
1500.0,-4.019,1380,2010,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,76.54,NY
1500.0,-3.926,1380,2011,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,56.8,NY
1500.0,-24.799,1380,2012,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,52.96,NY
1500.0,22.923,1380,2013,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,83.0,NY
1500.0,39.037,1380,2014,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,73.82,NY
1500.0,-42.413,1380,2015,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,48.48,NY
1500.0,-9.497,1380,2016,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,62.29,NY
1500.0,24.489,1380,2017,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,47.47,NY
1500.0,-13.721,1380,2018,3/5/1995,,CEO & Director,Hess,John,MALE,HES,HESS CORP,40.5,NY
395.833,,1440,1992,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,33.125,OH
538.333,,1440,1993,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,37.125,OH
620.0,,1440,1994,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,32.875,OH
685.0,,1440,1995,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,40.5,OH
720.0,,1440,1996,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,41.125,OH
720.0,,1440,1997,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,51.625,OH
780.0,,1440,1998,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,47.0625,OH
820.0,,1440,1999,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,32.125,OH
850.0,,1440,2000,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,46.5,OH
910.0,,1440,2001,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,43.53,OH
1054.038,,1440,2002,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,27.33,OH
1094.192,,1440,2003,28/04/1993,,"chairman, president & CEO; chairman & CEO-service corp; chairman & CEO sub.","Draper, Jr.",E.,MALE,AEP,AMERICAN ELECTRIC POWER CO,30.51,OH
1123.577,,1440,2004,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,34.34,OH
1150.0,,1440,2005,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,37.09,OH
1200.0,,1440,2006,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,42.58,OH
1204.615,-24.865,1440,2007,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,46.56,OH
1259.615,4.232,1440,2008,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,33.28,OH
440.961,,1440,2008,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,33.28,OH
1254.808,-24.74,1440,2009,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,34.79,OH
451.731,,1440,2009,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,34.79,OH
1270.442,19.721,1440,2010,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,35.98,OH
515.056,,1440,2010,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,35.98,OH
1305.48,1.781,1440,2011,1/1/2004,11/11/2011,"Non-Executive Chairman, Chairman of Executive Committee, Member of Policy Committee, Chairman of American Electric Power Service Corporation, Chairman of Ohio Power Company, Chairman of Appalachian Power Company",Morris,Michael,MALE,AEP,AMERICAN ELECTRIC POWER CO,41.31,OH
770.192,-18.832,1440,2011,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,41.31,OH
903.461,159.509,1440,2012,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,42.68,OH
1204.615,45.647,1440,2013,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,46.74,OH
1240.754,7.17,1440,2014,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,60.72,OH
1279.9,0.695,1440,2015,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,58.27,OH
1325.077,0.176,1440,2016,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,62.96,OH
1375.0,0.503,1440,2017,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,73.57,OH
1415.423,5.824,1440,2018,12/11/2011,,"Chairman, President & CEO",Akins,Nicholas,MALE,AEP,AMERICAN ELECTRIC POWER CO,74.74,OH
650.0,,1447,1992,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,24.875,NY
776.923,,1447,1993,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,30.875,NY
443.269,,1447,1993,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,30.875,NY
800.0,,1447,1994,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,29.5,NY
475.0,,1447,1994,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,29.5,NY
876.923,,1447,1995,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,41.375,NY
532.692,,1447,1995,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,41.375,NY
900.0,,1447,1996,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,56.5,NY
550.0,,1447,1996,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,56.5,NY
900.0,,1447,1997,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,89.25,NY
630.769,,1447,1997,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,89.25,NY
1019.231,,1447,1998,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,102.5,NY
717.308,,1447,1998,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,102.5,NY
1000.0,,1447,1999,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,166.25,NY
700.0,,1447,1999,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,166.25,NY
1000.0,,1447,2000,1/2/1993,1/1/2001,chairman & CEO,Golub,Harvey,MALE,AXP,AMERICAN EXPRESS CO,54.9375,NY
700.0,,1447,2000,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,54.9375,NY
1000.0,,1447,2001,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,35.69,NY
950.0,,1447,2002,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,35.35,NY
1000.0,,1447,2003,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,48.23,NY
1000.0,,1447,2004,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,56.37,NY
1092.308,,1447,2005,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,51.46,NY
1100.0,,1447,2006,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,60.67,NY
1238.461,111.346,1447,2007,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,52.02,NY
1250.0,-17.274,1447,2008,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,18.55,NY
600.0,,1447,2008,1/2/2018,,Chairman & CEO,Squeri,Stephen,MALE,AXP,AMERICAN EXPRESS CO,18.55,NY
1201.923,-60.175,1447,2009,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,40.52,NY
614.423,99.29,1447,2009,1/2/2018,,Chairman & CEO,Squeri,Stephen,MALE,AXP,AMERICAN EXPRESS CO,40.52,NY
1942.308,-3.364,1447,2010,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,42.92,NY
980.769,-5.479,1447,2010,1/2/2018,,Chairman & CEO,Squeri,Stephen,MALE,AXP,AMERICAN EXPRESS CO,42.92,NY
2000.0,37.027,1447,2011,1/1/2001,1/2/2018,Chairman & CEO,Chenault,Kenneth,MALE,AXP,AMERICAN EXPRESS CO,47.17,NY
1000.0,1.922,1447,2011,1/2/2018,,Chairman & CEO,Squeri,Stephen,MALE,AXP,AMERICAN EXPRESS CO,47.17,NY
